0,1,2,3,4,5,6,7,8
1,furnished,가구가 비치된,57.0,veranda,베란다,113.0,desirable,"바람직한, 이상적인"
2,residence,"거주지, 주택",58.0,desktop,"탁상용의, 데스크톱 컴퓨터",114.0,structure,구조물
3,spacious,(공간이)넓은,59.0,dwell,거주하다,115.0,access road,진입로
4,drape,(방 등을 커튼 등으로)장식하다,60.0,fireplace,(벽)난로,116.0,arrange the furniture,가구를 배치하다
5,unoccupied,"(집 등이) 비어있는, 사람이 살지 않는",61.0,heat,"열기, 뜨겁게 만들다",117.0,be arranged on the patio,테라스에 정돈되어 있다
6,renovation,"수리, 개조",62.0,homemade,집에서 만든,118.0,built-in,붙박이의
7,appropriate,"적당한, 적합한",63.0,homeowner,주택 소유자,119.0,carpentry,목수일
8,delay,"연기하다, ~을 뒤로 미루다",64.0,inhabit,거주하다,120.0,fire alarm,화재경보기
9,community,"지역 사회, 공동체",65.0,lighten,밝게 하다,121.0,fire extinguisher,소화기
10,construction,"건설, 건축",66.0,neighbor,이웃,122.0,fitting room,탈의실
11,repair,수리하다,67.0,unban(<-> rural),도시의,123.0,fixture,붙박이 가구
12,currently,현재,68.0,washing machine,세탁기,124.0,homebuilder,주택건설업자
13,regularly,정기적으로,69.0,architecture,"건축물, 건축학",125.0,housekeeping,가사
14,arrange,"배열하다, 정돈하다",70.0,canopy,"덮개, 차양",126.0,housewares,가정용품
15,location,"장소, 위치",71.0,cast a shadow,그림자를 드리우다,127.0,housing development,주택 개발
16,restore,"복구하다, 회복시키다",72.0,column,"기둥, 원주",128.0,in error,"실수로, 잘못한"
17,presently,현재,73.0,courtyard,안뜰,129.0,overprice,과하게 값을 매기다
18,numerous,많은,74.0,cupboard,찬장,130.0,reinforce,~을 보강하다
19,abandon,"그만두다, 버리다",75.0,cut the grass,잔디를 깎다,131.0,resident,"거주자, 주민"
20,contractor,"계약자, 도급업자",76.0,dedication ceremony,"준공식, 헌당식",132.0,restoration,"복원, 복구"
21,develop,개발하다,77.0,doorway,문간,133.0,scrubbing,문지르기
22,maintain,"유지하다, 관리하다",78.0,dresser,"화장대, 서랍장",134.0,skyscraper,고층빌딩
23,densely,"빽빽히, 밀집하여",79.0,emergency exit,비상구,135.0,space-saving,공간 절약의
24,prepare,"준비하다, 채비를 갖추다",80.0,erect,"똑바로 선, 세우다",136.0,tenant,(가옥 등의) 임차인
25,finally,"결국, 마침내",81.0,every hour on the hour,매정시에,137.0,screw,나사
26,district,"지역, 지구",82.0,faucet,수도꼭지,138.0,locale,"현장,(소설·영화 등의) 무대"
27,renewal,재개발,83.0,floor plan,(건물등의) 평면도,139.0,drain,배수하다
28,compulsory,의무적인,84.0,flooring,바닥재,140.0,landlord,집주인
29,interfere,"방해하다, 해치다",85.0,front door,정문,141.0,porch,현관
30,relocation,"이전, 재배치",86.0,hallway,복도,142.0,shockproof,충격에 견디게 만든
31,totally,"완전히, 전적으로",87.0,hammering,쿵쾅거리는,143.0,premises,"구내, 토지가 딸린 건물"
32,actually,"실제로, 사실은",88.0,handrail,(계단 등의)난간,144.0,archway,아치길
33,architect,건축가,89.0,home improvement,주거 개선용의,145.0,startle,깜짝 놀라게 하다
34,enlarge,"확장하다, 확대하다",90.0,lamppost,가로등 기둥,146.0,insulation,단열재
35,install,"설치하다, 장치하다",91.0,lean against the fence,울타리에 기대다,147.0,annex,"별관, 증축 건물"
36,suppose,"생각하다, 추측하다",92.0,light bulb,백열전구,148.0,uninhabited,사람이 살지 않는
37,permanent,영구적인,93.0,make repairs,수리하다,149.0,complex,"(건물 등의) 집합체, 단지"
38,adjacent,인접한,94.0,make the bed,잠자리를 준비하다,150.0,symmetrically,대칭적으로
39,consist,"구성되다, 이루어지다",95.0,multistory,"다층의, 고층의",151.0,woodwork,(가옥 등의) 목조 부분
40,utility,"공공시설, 공공요금",96.0,outdoor wall,"외벽, 바깥벽",152.0,scaffolding,"(건축 공사장의) 비계, 발판"
41,armchair,안락의자,97.0,plug in ,~에 플러그를 꽂다,153.0,ledge,"선반, 절벽에서 튀어나온 바위"
42,ceiling,천장,98.0,pole,"기둥, 원주",154.0,dig with a shovel,삽으로 땅을 파다
43,cleanup,대청소,99.0,private residence,개인 주택,155.0,saw,톱
44,decoration,"장식, 장식물",100.0,put away,"집어 넣다, 치우다",156.0,rack,선반
45,fence,울타리,101.0,rebuild,재건하다,157.0,for lease,(집을) 내놓은
46,floor,바닥,102.0,repairperson,수리공,158.0,demolition,"파괴, 폭파"
47,frame,"틀, 액자",103.0,spread on,~위에 펴 바르다,159.0,constructively,건설적으로
48,furniture,가구,104.0,staircase,(난간이 있는) 계단,160.0,hedge,"울타리, 담"
49,garage,차고,105.0,stairway,계단,161.0,reconfiguration,구조 변경
50,heating system,난방 시스템,106.0,storage cabinet,보관용 수납장,162.0,plumber,배관공
51,lobby,로비,107.0,switch on,~의 스위치를 켜다,163.0,be mounted on,"~에 설치되어 있다,고정되어 있다"
52,remodeling,주택 개조,108.0,turn on its side,"뒤집다, 옆으로 돌리다",164.0,tear down,(건물을) 헐다
53,rooftop,"지붕, 옥상",109.0,undergo renovation,개조(보수)중이다,165.0,run the tap,수도꼭지를 틀다
54,rope,"밧줄, 로프",110.0,windowsill,창턱,166.0,maintenance,유지
55,stick,"막대기, 지팡이",111.0,construct,건설하다,167.0,demolish,파괴하다
56,tank,(물·가스 등의) 탱크,112.0,describe,"말로 설명하다, 묘사하다",168.0,,
DAY29,,,,,,,,
,,,,,,,,
1,conserve,"보존하다, 유지하다",57.0,seed,"씨, ~에 씨를 뿌리다",113.0,affirmative,"긍정하는, 동의하는"
2,chance,"가능성, 기회",58.0,shade,그늘,114.0,dislike,싫어하다
3,forecast,(날씨의) 예보,59.0,sunny,화창한,115.0,fertile,"비옥한, 기름진"
4,waste,"쓰레기, 폐기물",60.0,sunset,일몰,116.0,in particular,특히
5,dispose,"처분하다, 처리하다",61.0,wet,젖은,117.0,quietly,조용히
6,recycling,재활용,62.0,windy,바람 부는,118.0,revolve,"회전하다, 초점을 맞추다"
7,clear,"말게 갠, 명백한, 분명한, 또렷하게, 완전히,
떨어져서",63.0,wood,"나무, 목재",119.0,setting,"환경, 장소"
8,damage,"피해, 손해, (물건을) 손상시키다",64.0,dust,"먼지, 먼지를 털다",120.0,sheer,"순전한, 얇은"
9,significant,"상당한, 중대한, 중요한",65.0,flood,홍수,121.0,solid,단단한
10,solution,해결책,66.0,general,일반적인,122.0,tangible,"만져서 알 수 있는, 명백한"
11,occur,"(일이) 발생하다, 생기다",67.0,pollution,"오염, 공해",123.0,thoughtfully,생각이 깊게
12,ideal,이상적인,68.0,shower,소나기,124.0,atmospheric,"대기의, 분위기 있는"
13,preserve,"보존하다, 보호하다",69.0,source,원천,125.0,conservation,보존
14,aid,원조,70.0,southern,남쪽의,126.0,environmental regulations,환경 규제
15,excessive,"지나친, 과도한",71.0,temperature,온도,127.0,ground,"지면, 근거"
16,intensively,집중적으로,72.0,along the shore,해변을 따라,128.0,inclement,"(날씨가) 궂은, 혹독한"
17,vary,"다르다, 다양하다",73.0,bay,(바다·호수의)만,129.0,mining,"채굴, 채광"
18,pleasing,"즐거운, 기분 좋은, 만족스러운",74.0,body of water,물줄기,130.0,natural habitat,자연 서식지
19,mark,"점수, 평점, 표시, 기념하다, 축하하다",75.0,bush,관목,131.0,noise and air pollution,소음공해와 대기 오염
20,inaccessible,"접근이 불가능한, 이용이 불가능한",76.0,cliff,절벽,132.0,nourishment,영양분
21,disturb,방해하다,77.0,countryside,"시골, 지방",133.0,nurture,"양육하다, 기르다"
22,pollutant,오염 물질,78.0,eco-friendly(=environment friendly),환경 친화적인,134.0,overflow,"범람하다, 넘치다"
23,emission,"배기가스, 방출",79.0,footpath,"보도, 오솔길",135.0,react to,~에 반응하다
24,dense,"빽빽한, 밀집한",80.0,fountain,분수,136.0,recyclable,재활용이 가능한
25,environmental,환경적인,81.0,freezing,몹시 추운,137.0,under construction,공사중인
26,consistent,"일치하는, 지속적인, 한결같은",82.0,gardening tool,원예도구,138.0,vague,"모호한, 애매한"
27,leak,"누출, 누출량, (물·빛이) 새게 하다",83.0,grasp,"꽉 잡다, 움켜잡다",139.0,water level,수위(水位)
28,organization,단체,84.0,hail,우박,140.0,drench,흠뻑 물에 적시다
29,continually,계속해서,85.0,lakefront,호숫가,141.0,grazing,방목; 목초지
30,contaminate,오염시키다,86.0,landscaping,조경,142.0,fuel emission,연료 배기
31,disaster,재난,87.0,lighthouse,등대,143.0,tranquility,평온
32,discharge,방출하다,88.0,nightfall,해질녘,144.0,toxication,중독
33,resource,자원,89.0,off the shore,해안에,145.0,splendor,장엄함
34,prominent,"유명한, 두드러진",90.0,overlook the water,호수를 굽어보다,146.0,downpour,호우
35,deplete,고갈시키다,91.0,pull weeds,잡초를 뽑다,147.0,pull up,뽑다; (차가) 서다
36,purify,정화시키다,92.0,rain forest,열대 우림,148.0,vacant site,공터
37,endangered,멸종 위기에 처한,93.0,rain or shine,"날씨에 상관없이, 어떤 일이 있어도",149.0,sewage,하수
38,extinction,멸종,94.0,rain shower,소나기,150.0,potted,화분에 심은
39,drought,가뭄,95.0,rainstorm,폭풍우,151.0,botanical,식물의
40,inflict,"(고통·피해를)입히다, 가하다",96.0,ranger,공원관리인,152.0,promptness,"재빠름, 신속"
41,migration,"이동, 이주",97.0,riverbank,강둑,153.0,logging,벌목
42,ecology,"생태, 자연환경",98.0,riverside,강변,154.0,sustainable,지속 가능한
43,habitat,(동·식물의)서식지,99.0,scenery,풍경,155.0,trimming,정돈; 장식
44,cave,동굴,100.0,scenic,경치의,156.0,overpass,육교
45,Celsius,섭씨,101.0,slope,"비탈, 경사지다",157.0,timber,목재
46,chilly,쌀쌀한,102.0,stream,"시냇물, 흐르다",158.0,rugged,울퉁불퉁한
47,clean up,"치우다, 청소하다",103.0,suburb,교외,159.0,outwardly,"겉으로는, 표면상으로"
48,cleaning supply,청소 용품,104.0,sweep the leaves,낙엽을 쓸다,160.0,outskirts,"교외, 변두리"
49,desert,사막,105.0,thunderstorm,뇌우,161.0,terrestrial,지구상의
50,dirt,먼지,106.0,trail,"길, 자취",162.0,fade,"바래다, 희미해지다"
51,empty a trash can,휴지통을 비우다,107.0,trap,"가두다, 함정에 빠뜨리다",163.0,disposal,"처분, 폐기"
52,factory,공장,108.0,tree trunk,나무 줄기,164.0,fumes,"가스, 연기"
53,harvest,"수확하다, 수확",109.0,twilight,해질녘,165.0,revert,(본래대로) 되돌아가다
54,humid,습한,110.0,weather forecast,일기 예보,166.0,depletion,(자원 등의) 고갈
55,landscape,풍경,111.0,weather report,일기예보,167.0,irrigation system,관개 시설
56,point,"의견, 가리키다",112.0,windstorm,폭풍,168.0,residue,잔여물
DAY30,,,,,,,,
,,,,,,,,
1,fatigue,피로,57.0,vision,시력,113.0,athletic skill,운동능력
2,checkup,건강 진단,58.0,workout,운동,114.0,chronic,만성의
3,symptom,증상,59.0,beat,(심장·맥박이) 뛰다,115.0,contagious,전염성의
4,physician,내과 의사,60.0,blink,눈을 깜박이다,116.0,diabetes,당뇨병
5,diagnosis,진단,61.0,cure,"치료, 치료하다",117.0,donor,기증자
6,prescribe,(약을) 처방하다,62.0,disease,질병,118.0,dosage,1회분 복용량
7,recovery,"회복, 쾌유",63.0,healing,치료의,119.0,dose,(약의) 1회 복용량
8,recognize,"인정하다, 알아보다",64.0,internal,내부의,120.0,eradicate,"근절하다, 뿌리뽑다"
9,join,~에 가입하다,65.0,lung,"폐, 허파",121.0,exhale,숨을 내쉬다
10,comprehensive,"종합적인, 포괄적인",66.0,organ,(신체)기관,122.0,first aid,응급처치
11,participate,"참여하다, 참가하다",67.0,remedy,"치료법, 의약",123.0,food poisoning,식중독
12,recommend,"권고하다, 추천하다",68.0,stomachache,복통,124.0,forbid,금지하다
13,necessary,필요한,69.0,well-being,(건강과)행복,125.0,genetic research,유전학 연구
14,ability,능력,70.0,aging,나이 들어가는,126.0,germ,세균
15,operation,수술,71.0,ankle sprain,발목 접질림,127.0,hiccup,딸꾹질
16,cleanliness,청결,72.0,back injury,허리부상,128.0,hygiene,위생
17,duration,"지속 기간, 지속",73.0,be on a special diet,특수 식이 요법 중이다,129.0,immune,면역의
18,examination,"진찰, 검사",74.0,blood pressure,혈압,130.0,infection,감염
19,eliminate,제거하다,75.0,blood supply,혈액 공급,131.0,infectious disease,전염병
20,easily,쉽게,76.0,buzzing,"윙윙 소리를 내는, 와글거리는",132.0,inhale,숨을 들이마시다
21,dental,치과의,77.0,doctor's appointment,진료 예약,133.0,overdose,과다복용
22,dietary,"식이 요법의, 규정식의",78.0,emergency room,응급실,134.0,painkiller,진통제
23,related,관련된,79.0,get some exercise,운동하다,135.0,paralysis,마비
24,transmit,전염시키다,80.0,heart ailment,심장병,136.0,pulse,맥박
25,periodically,주기적으로,81.0,heart attack,심장마비,137.0,robust,"튼튼한, 강건한"
26,reaction,반응,82.0,heart disease,심장질환,138.0,refill,(약을) 재조제하다
27,simple,단순한,83.0,injection,주사,139.0,intuitively,직관적으로
28,coverage,"(보험의) 보상 범위, (신문 등의) 보도, 취재 범위",84.0,insomnia,불면증,140.0,dehydration,탈수(증)
29,exposure,노출,85.0,lean back,뒤로 기대다,141.0,vocation,"직업, 천직, 사명감"
30,pharmaceutical,"제약의, 약학의",86.0,lose weight,살이 빠지다,142.0,quarantine,격리
31,premium,보험료,87.0,maternity ward,산부인과 병동,143.0,outpatient clinic,외래 환자 진료소
32,relieve,완화시키다,88.0,patient's record,환자의 의료 기록,144.0,acute,(통증이) 심한
33,combination,"결합, 연합",89.0,physical examination,신체검사,145.0,life span,수명
34,conscious,"알고 있는, 자각하고 있는",90.0,physical therapy,물리 치료,146.0,get a prescription filled,처방전을 조제 받다
35,deprivation,"박탈, 상실",91.0,resist,"참다, 견디다, 저항하다",147.0,epidemic,전염성의
36,health,"건강, (사회·기관의) 번영, 안녕",92.0,sneeze,재채기 하다,148.0,over-the-counter medicine,처방전 없이 살 수 있는 약
37,induce,유발하다,93.0,surgical instrument,수술도구,149.0,blurry,흐릿한
38,insurance,보험,94.0,tablet,알약,150.0,life expectancy,평균 수명
39,nutrition,영양,95.0,take effect,효과가 나타나다,151.0,practitioner,전문의
40,prevention,예방,96.0,take medication,약을 복용하다,152.0,insistent,"끈질긴, 강요하는"
41,susceptible,"~에 감염되기 쉬운, 영향 받기 쉬운",97.0,take some medicine,약을 먹다,153.0,palpitations,비정상적으로 빠른 심장 박동
42,uncomfortably,"불쾌하게, 불편하게",98.0,terminal,"말기의, 불치의",154.0,respire,호흡하다
43,allergic,"알레르기가 있는, 알레르기의",99.0,vaccination,"백신, 예방 접종",155.0,compressed,"압축된, 압착된, 간결한"
44,blind,눈이 먼,100.0,watch over,"보호하다, 지키다",156.0,sterilize,살균하다
45,cavity,충치,101.0,consequently,"그 결과, 따라서",157.0,milestone,"획기적인 사건, 중요한 단계"
46,cold,"감기, 추위, 추운",102.0,harmful,"해로운, 유해한",158.0,deter,"단념시키다, 막다"
